file,ticid,sector,cadence,best_period_days,max_power,amplitude_percent,peak1_period,peak2_period,peak3_period,peak4_period,peak5_period,peak1_power,peak2_power,peak3_power,peak4_power,peak5_power,power_pass,ref_period,period_agree,power_and_agree,double_dipper,true_period_d
tess2023069172124-s0063-0000000447061717-0255-s_lc.fits,447061717,63,slow,9.065575153697251,0.010123006612009,0.35995007,9.065575153697251,1.3449264764442104,0.800890897689113,3.524959975329818,2.473374378416238,0.010123006612009,0.002461938065529,0.0023370079483349,0.0022541216197463,0.0021501200584063,False,12.134300297522124,False,False,False,9.065575153697251
tess2023069172124-s0063-0000000448589187-0255-s_lc.fits,448589187,63,slow,1.0232988067714928,0.0143388147871288,1.11494362,1.0232988067714928,0.7684116255230959,1.5312118211192776,0.3404564113479488,0.5109254723446237,0.0143388147871288,0.0140532522972618,0.0134129686742853,0.0119351089093786,0.0115456805217577,False,1.532239491350019,False,False,False,1.0232988067714928
tess2023069172124-s0063-0000000454069765-0255-s_lc.fits,454069765,63,slow,4.390850951849141,0.0166584769755994,0.93856812,4.390850951849141,1.031306514327058,1.3843807109438135,0.8217311651038098,2.038729054140737,0.0166584769755994,0.0111291776234324,0.0081540279470036,0.0061293507335013,0.0057380097985846,False,4.390850951849141,True,False,False,4.390850951849141
tess2023069172124-s0063-0000000460205581-0255-a_fast-lc.fits,460205581,63,fast,3.0403790294950785,0.7345454858837742,2.80523419,3.0403790294950785,5.6133680867887366,2.5693041665481062,4.330649721001416,3.621347659096277,0.7345454858837742,0.1211161446465585,0.0631540480467913,0.0264583331809202,0.0246339712632228,True,3.040266559137953,True,True,False,3.0403790294950785
tess2023069172124-s0063-0000000460205581-0255-s_lc.fits,460205581,63,slow,3.040266559137953,0.9297894327427212,2.88240552,3.040266559137953,2.5692064824202983,3.621218286248249,1.4966838788760572,4.193602444910256,0.9297894327427212,0.0644724381599139,0.0357315119669268,0.0237408951368257,0.0173896478989967,True,3.040266559137953,True,True,False,3.040266559137953
tess2023069172124-s0063-0000000460984940-0255-a_fast-lc.fits,460984940,63,fast,10.501110235844257,0.0134451441228068,0.37627876,10.501110235844257,2.727797087084374,3.944366795075698,2.4734952325556234,7.523432789403488,0.0134451441228068,0.0109560917908475,0.0100199961973736,0.0097245740383734,0.0095091988088698,False,10.501110235844257,True,False,False,10.501110235844257
tess2023069172124-s0063-0000000460984940-0255-s_lc.fits,460984940,63,slow,13.7712594545782,0.0087200311573897,0.1547569,13.7712594545782,9.0656352830938,4.193604809092477,6.4293522097761,1.5137639220299692,0.0087200311573897,0.0066528081586241,0.0064727880291263,0.0046390580330735,0.0033992788836615,False,10.501110235844257,False,False,False,13.7712594545782
tess2023069172124-s0063-0000000464300749-0255-s_lc.fits,464300749,63,slow,3.264714187074046,0.0043733710102203,0.37432373,3.264714187074046,13.7712226716321,2.1878320104434645,1.1373668918745443,3.830314904900729,0.0043733710102203,0.0042305110706748,0.003001429703807,0.0027731661936986,0.0025610856932721,False,5.921120231761663,False,False,False,3.264714187074046
tess2023069172124-s0063-0000000465144510-0255-s_lc.fits,465144510,63,slow,9.73062815806628,0.0083074162406651,72.77971745,9.73062815806628,6.756836664507488,0.904677917980874,5.175227748297899,3.0402705539911734,0.0083074162406651,0.003647238483166,0.0027316559959508,0.0014145419427098,0.0012773695746862,False,6.553928159199559,False,False,False,9.73062815806628
tess2023069172124-s0063-0000000465390152-0255-s_lc.fits,465390152,63,slow,6.756836895966487,0.111518034275616,154.40945268,6.756836895966487,11.403596567040944,4.980909909826762,4.065098663939507,2.0524485254520477,0.111518034275616,0.082822258538913,0.0476055297317742,0.0308484650711629,0.0090722722643563,True,9.985184759011156,False,False,False,6.756836895966487
tess2023069172124-s0063-0000000915110182-0255-s_lc.fits,915110182,63,slow,9.06563905052431,0.0021663394626839,27.9741627,9.06563905052431,6.429355525827791,1.5491197911721544,0.714612078617809,4.065098249981542,0.0021663394626839,0.0019410611906505,0.0017875623286976,0.0016130792178521,0.001466584106129,False,7.591056468844775,False,False,False,9.06563905052431
tess2023096110322-s0064-0000000009385460-0257-s_lc.fits,9385460,64,slow,0.8479160535471,0.0114195962259094,1.2250632,0.8479160535471,1.693536310672206,0.5629646283013211,3.3325221818422888,0.4819777003617931,0.0114195962259094,0.0086928117237075,0.0074617389416203,0.0070758875763133,0.0064164957310534,False,0.8479160535471,True,False,True,1.693536310672206
tess2023096110322-s0064-0000000021113347-0257-a_fast-lc.fits,21113347,64,fast,4.2418043549573,0.00266526608974,1.53577447,4.2418043549573,1.4059447808479764,0.8426145623753727,0.6015764921846262,0.467767158463976,0.00266526608974,0.0025601685990083,0.0023656371027187,0.0021870035725849,0.0021166853883043,False,2.098127342731944,False,False,False,4.2418043549573
tess2023096110322-s0064-0000000021113347-0257-s_lc.fits,21113347,64,slow,0.8425729177447084,0.0100898869364165,0.68052948,0.8425729177447084,1.4058773378560132,1.0536627773710967,0.6015463863382814,0.5262734556956071,0.0100898869364165,0.0099392714059188,0.0091853239903654,0.0088877341914217,0.0085021238410629,False,2.098127342731944,False,False,False,0.8425729177447084
tess2023096110322-s0064-0000000025155310-0257-s_lc.fits,25155310,64,slow,1.0966024109429091,0.0426224155410817,0.37221253,1.0966024109429091,1.6467199426389845,0.6573813751156914,0.821998477512434,0.5476970975259404,0.0426224155410817,0.041661630292939,0.0361787568620753,0.0354739813902209,0.0334742648801916,False,1.0975642683794773,True,False,False,1.0966024109429091
tess2023096110322-s0064-0000000029781292-0257-a_fast-lc.fits,29781292,64,fast,3.0090116503722126,0.0010593170874811,0.32784104,3.0090116503722126,2.6531233276123185,5.921437543876329,3.9903198974471232,2.372515993463183,0.0010593170874811,0.0006036695239072,0.0005249832373815,0.0004958235560546,0.0002771395506741,False,4.481258320045641,False,False,False,3.0090116503722126
tess2023096110322-s0064-0000000029781292-0257-s_lc.fits,29781292,64,slow,3.0088797516734243,0.0039543943784127,0.149436,3.0088797516734243,4.2416678419838005,5.230814857823906,7.591124963613404,1.4833686905122885,0.0039543943784127,0.0037977252753388,0.0018868359179655,0.0014459427916037,0.0011020469551134,False,4.481258320045641,False,False,False,3.0088797516734243
tess2023096110322-s0064-0000000038846515-0257-a_fast-lc.fits,38846515,64,fast,1.4207921032781794,0.023244461371663,0.76960921,1.4207921032781794,2.880211704482139,0.7131421468291735,0.4743636903989784,0.9496325678064024,0.023244461371663,0.0232410248032094,0.0221340071434774,0.0204680198486287,0.0199633611322617,False,2.8524382854515,False,False,True,2.880211704482139
tess2023096110322-s0064-0000000038846515-0257-s_lc.fits,38846515,64,slow,2.8800844946810003,0.0719081103273058,0.3473866,2.8800844946810003,1.420724002218963,0.7131066627999155,0.9495858960046776,0.4743397951416289,0.0719081103273058,0.0657666054355285,0.0621884422412922,0.0570377701825354,0.0560885000407751,True,2.8524382854515,True,True,False,2.8800844946810003
tess2023096110322-s0064-0000000049254857-0257-s_lc.fits,49254857,64,slow,0.4813548918390445,0.0024098908303701,0.64006746,0.4813548918390445,0.2583519288809521,0.1999380800671861,5.338497114581378,0.3222355134129115,0.0024098908303701,0.0023804672222244,0.0022087334365409,0.0019287162486477,0.0019034503111825,False,0.4813548918390445,True,False,False,0.4813548918390445
tess2023096110322-s0064-0000000055525572-0257-a_fast-lc.fits,55525572,64,fast,5.035266592671141,0.0011066211445087,0.55502653,5.035266592671141,3.875384634537035,2.180322027651779,2.761985705774159,1.93017576855582,0.0011066211445087,0.0008699821774904,0.0004712490163152,0.0004498993835356,0.0003995269563008,False,5.101577691657671,True,False,False,5.035266592671141
tess2023096110322-s0064-0000000055525572-0257-s_lc.fits,55525572,64,slow,2.9430511589987454,0.0115738499053049,0.24820924,2.9430511589987454,5.442289545487482,9.137196996706964,4.379659336890028,1.9581682745545956,0.0115738499053049,0.0080031044601938,0.0063554081065012,0.0054939440222715,0.0038115723813618,False,5.101577691657671,False,False,True,5.442289545487482
