file,ticid,sector,cadence,best_period_days,max_power,amplitude_percent,peak1_period,peak2_period,peak3_period,peak4_period,peak5_period,peak1_power,peak2_power,peak3_power,peak4_power,peak5_power,power_pass,ref_period,period_agree,power_and_agree,double_dipper,true_period_d
tess2024223182411-s0082-0000000028357724-0278-s_lc.fits,28357724,82,slow,0.186402136,0.857339102,4.87467647,0.186402136,0.093232202,8.359422703,0.370951741,5.754447118,0.857339102,0.00963791,0.009354941,0.003806359,0.002065369,TRUE,0.186402136,TRUE,TRUE,FALSE,0.186402136
tess2024223182411-s0082-0000000048353358-0278-s_lc.fits,48353358,82,slow,2.249470687,0.125777968,1.02962017,2.249470687,8.93734574,2.561506661,3.194554607,4.387237329,0.125777968,0.073787819,0.018070162,0.011959771,0.009600431,TRUE,2.236404255,TRUE,TRUE,FALSE,2.249470687
tess2024223182411-s0082-0000000048506505-0278-s_lc.fits,48506505,82,slow,6.316823309,0.328628681,1.31110787,6.316823309,3.275509013,10.37156487,4.541380223,2.723415266,0.328628681,0.161471821,0.084315991,0.075135398,0.014563422,TRUE,6.457739578,TRUE,TRUE,FALSE,6.316823309
tess2024223182411-s0082-0000000063130782-0278-s_lc.fits,63130782,82,slow,0.348920564,0.38000502,11.72902226,0.348920564,0.174333956,0.298208069,1.606477767,0.087194208,0.38000502,0.003609373,0.001123367,0.001114493,0.000996251,TRUE,0.348920564,TRUE,TRUE,FALSE,0.348920564
tess2024223182411-s0082-0000000063205796-0278-s_lc.fits,63205796,82,slow,0.229000155,0.956285551,80.00296235,0.229000155,0.459250737,0.114547067,0.267921292,0.199952848,0.956285551,0.010434992,0.003474721,0.001407594,0.001213201,TRUE,0.229000155,TRUE,TRUE,FALSE,0.229000155
tess2024223182411-s0082-0000000063213622-0278-s_lc.fits,63213622,82,slow,5.754399977,0.381829065,1.24356747,5.754399977,9.601187941,4.387237925,2.974053765,2.56150705,0.381829065,0.119966313,0.106900847,0.093514749,0.022180209,TRUE,6.232548992,TRUE,TRUE,FALSE,5.754399977
tess2024223182411-s0082-0000000063373449-0278-s_lc.fits,63373449,82,slow,9.601195118,0.135704818,1.63111985,9.601195118,4.884604675,6.31682407,3.981806079,3.117513077,0.135704818,0.04595533,0.019016137,0.011032849,0.004810165,TRUE,9.601195118,TRUE,TRUE,FALSE,9.601195118
tess2024223182411-s0082-0000000122137575-0278-s_lc.fits,122137575,82,slow,6.316802009,0.150133069,10.01989841,6.316802009,4.541362923,3.194545231,10.37154026,2.667208209,0.150133069,0.055164014,0.021263893,0.021022762,0.009445421,TRUE,6.316802009,TRUE,TRUE,FALSE,6.316802009
tess2024223182411-s0082-0000000137413972-0278-s_lc.fits,137413972,82,slow,9.601173279,0.060511604,3.83513331,9.601173279,6.022494568,4.541365484,2.974046329,1.783821313,0.060511604,0.009680587,0.008862798,0.001389312,0.001367761,TRUE,9.082895434,TRUE,TRUE,FALSE,9.601173279
tess2024223182411-s0082-0000000137557778-0278-s_lc.fits,137557778,82,slow,0.31645802,0.183045838,2.34530568,0.31645802,0.158318752,0.629122372,0.373088578,0.277704984,0.183045838,0.006826647,0.001790875,0.000873474,0.000800925,TRUE,0.31645802,TRUE,TRUE,FALSE,0.31645802
tess2024223182411-s0082-0000000137817355-0278-s_lc.fits,137817355,82,slow,7.851581131,0.55191331,1.93407714,7.851581131,3.86279684,5.754381886,15.27357033,4.706722876,0.55191331,0.128424838,0.055487091,0.02725996,0.025212502,TRUE,7.851581131,TRUE,TRUE,FALSE,7.851581131
tess2024223182411-s0082-0000000137968594-0278-s_lc.fits,137968594,82,slow,0.172242264,0.063664429,12.44745791,0.172242264,0.236541983,0.199642982,0.370947365,1.26154189,0.063664429,0.007311899,0.007123936,0.005663397,0.003806737,TRUE,0.172050583,TRUE,TRUE,FALSE,0.172242264
tess2024223182411-s0082-0000000138105005-0278-a_fast-lc.fits,138105005,82,fast,8.937689542,0.128185033,2.88372755,8.937689542,6.022798917,3.36085926,4.243451619,2.46400702,0.128185033,0.035371608,0.033817074,0.033664391,0.009088901,TRUE,9.601176676,TRUE,TRUE,FALSE,8.937689542
tess2024223182411-s0082-0000000138105005-0278-s_lc.fits,138105005,82,slow,9.601176676,0.394192136,1.75014079,9.601176676,4.70673064,5.754390728,3.644954152,2.84321445,0.394192136,0.112116638,0.066173559,0.018137999,0.00907263,TRUE,9.601176676,TRUE,TRUE,FALSE,9.601176676
tess2024223182411-s0082-0000000138219367-0278-s_lc.fits,138219367,82,slow,0.150223193,0.110201874,11.00282669,0.150223193,0.075088169,0.300284782,8.359366189,0.050034201,0.110201874,0.010515779,0.001855195,0.001732587,0.001588251,TRUE,0.150223193,TRUE,TRUE,FALSE,0.150223193
tess2024223182411-s0082-0000000138219428-0278-s_lc.fits,138219428,82,slow,0.150223193,0.280854696,16.47111773,0.150223193,0.075088169,0.050053576,0.300284782,2.036798713,0.280854696,0.024031889,0.003494095,0.002978545,0.000737301,TRUE,0.150223193,TRUE,TRUE,FALSE,0.150223193
tess2024223182411-s0082-0000000138433618-0278-s_lc.fits,138433618,82,slow,6.022505804,0.153545985,2.08919048,6.022505804,9.601186605,3.275504824,4.541374855,2.561506452,0.153545985,0.096586915,0.042201543,0.041422735,0.011768245,TRUE,6.146974042,TRUE,TRUE,FALSE,6.022505804
tess2024223182411-s0082-0000000138477646-0278-a_fast-lc.fits,138477646,82,fast,9.601538318,0.053406362,3.04104447,9.601538318,6.022802349,3.450571762,4.108585361,2.974231469,0.053406362,0.036597284,0.01426569,0.009261028,0.007499722,TRUE,9.848097605,TRUE,TRUE,FALSE,9.601538318
tess2024223182411-s0082-0000000138477646-0278-s_lc.fits,138477646,82,slow,9.601180747,0.166745343,1.43977404,9.601180747,5.754394071,3.360661267,2.613290022,2.173808819,0.166745343,0.051583555,0.009082538,0.007396381,0.007286203,TRUE,9.848097605,TRUE,TRUE,FALSE,9.601180747
tess2024223182411-s0082-0000000139106731-0278-s_lc.fits,139106731,82,slow,3.862810169,0.133100765,0.72154939,3.862810169,7.851601527,0.496275749,5.754399415,0.99844305,0.133100765,0.118124858,0.044563418,0.04070695,0.026457899,TRUE,3.903664937,TRUE,TRUE,TRUE,7.851601527
tess2024223182411-s0082-0000000158213683-0278-s_lc.fits,158213683,82,slow,0.575868374,0.137960347,3.72678936,0.575868374,0.287590213,0.191650491,0.143709267,0.114953689,0.137960347,0.037554299,0.016695967,0.004995455,0.001612986,TRUE,0.573903269,TRUE,TRUE,FALSE,0.575868374
tess2024223182411-s0082-0000000158320130-0278-s_lc.fits,158320130,82,slow,3.360660633,0.292401386,4.70414996,3.360660633,1.712908284,2.782022853,2.289307336,7.401982776,0.292401386,0.247211401,0.036844944,0.02939426,0.01619139,TRUE,3.443656679,TRUE,TRUE,FALSE,3.360660633
tess2024223182411-s0082-0000000158389981-0278-s_lc.fits,158389981,82,slow,0.19630732,0.090340638,2.21173048,0.19630732,0.098262826,0.391151494,7.851587141,5.28393176,0.090340638,0.003719145,0.002595225,0.001123168,0.001118041,TRUE,0.196311776,TRUE,TRUE,FALSE,0.19630732
tess2024223182411-s0082-0000000158631520-0278-s_lc.fits,158631520,82,slow,1.091150657,0.064997565,4.91430163,1.091150657,0.548965266,4.706725153,2.974044192,0.983249933,0.064997565,0.034868641,0.001950244,0.001488762,0.001295019,TRUE,1.103019245,TRUE,TRUE,FALSE,1.091150657
tess2024223182411-s0082-0000000158792743-0278-s_lc.fits,158792743,82,slow,0.539795706,0.123548669,5.43295383,0.539795706,0.269595598,1.461187695,1.944856834,0.474417087,0.123548669,0.002098517,0.001191169,0.001143106,0.000808992,TRUE,0.539795706,TRUE,TRUE,FALSE,0.539795706
tess2024223182411-s0082-0000000158837572-0278-s_lc.fits,158837572,82,slow,0.17293391,0.190698477,9.29399729,0.17293391,0.086378151,0.704565247,0.142129699,0.07123965,0.190698477,0.007280494,0.000766514,0.000671919,0.000621362,TRUE,0.17293391,TRUE,TRUE,FALSE,0.17293391
tess2024223182411-s0082-0000000159050852-0278-s_lc.fits,159050852,82,slow,8.937358429,0.101398739,0.80494285,8.937358429,5.754409784,3.862818054,4.541384193,3.27551211,0.101398739,0.06080723,0.017536908,0.010456828,0.006732242,TRUE,9.763080167,TRUE,TRUE,FALSE,8.937358429
tess2024223182411-s0082-0000000159721015-0278-s_lc.fits,159721015,82,slow,1.159623123,0.295085405,17.80162334,1.159623123,0.602691031,1.39791197,1.046913186,1.808701593,0.295085405,0.049055026,0.014857743,0.012608965,0.0036615,TRUE,1.20299227,TRUE,TRUE,FALSE,1.159623123
tess2024223182411-s0082-0000000164654277-0278-s_lc.fits,164654277,82,slow,7.851585899,0.360562717,1.3164556,7.851585899,5.754385984,3.862799956,4.54136381,3.275496205,0.360562717,0.100607042,0.052052721,0.032999877,0.019772291,TRUE,7.469582394,TRUE,TRUE,FALSE,7.851585899
tess2024223182411-s0082-0000000164780824-0278-s_lc.fits,164780824,82,slow,0.266813434,0.110466688,6.63341582,0.266813434,0.356619106,1.36837881,0.298895477,0.133470504,0.110466688,0.001490553,0.000968196,0.00094311,0.000920189,TRUE,0.266813434,TRUE,TRUE,FALSE,0.266813434
tess2024223182411-s0082-0000000168811794-0278-s_lc.fits,168811794,82,slow,8.93736453,0.165569926,1.63403749,8.93736453,3.98181306,5.754414842,2.463864986,3.117518837,0.165569926,0.021779414,0.010238067,0.010231081,0.007851172,TRUE,8.93736453,TRUE,TRUE,FALSE,8.93736453
tess2024223182411-s0082-0000000169560572-0278-s_lc.fits,169560572,82,slow,3.5450061,0.13195666,2.28079736,3.5450061,8.35938057,5.754411624,4.387247657,2.974060959,0.13195666,0.067605492,0.043778277,0.040829872,0.030426174,TRUE,3.535137197,TRUE,TRUE,FALSE,3.5450061
tess2024223182411-s0082-0000000170344769-0278-s_lc.fits,170344769,82,slow,9.601208203,0.078610414,2.44814157,9.601208203,5.754416614,3.360676645,2.667226067,4.108369486,0.078610414,0.035667667,0.027220475,0.015061138,0.008044256,TRUE,10.61807863,TRUE,TRUE,FALSE,9.601208203
tess2024223182411-s0082-0000000171510762-0278-s_lc.fits,171510762,82,slow,0.14866914,0.094215346,1.17225885,0.14866914,5.509171504,0.074311627,2.561521015,12.35409464,0.094215346,0.043121299,0.004312604,0.004071641,0.003990856,TRUE,0.148599621,TRUE,TRUE,FALSE,0.14866914
tess2024223182411-s0082-0000000171971913-0278-s_lc.fits,171971913,82,slow,8.937376187,0.050523067,0.99857748,8.937376187,5.754424508,4.108375773,0.20437919,3.36068203,0.050523067,0.008310151,0.005219286,0.003479675,0.002768286,TRUE,8.50278464,TRUE,TRUE,FALSE,8.937376187
tess2024223182411-s0082-0000000171972797-0278-s_lc.fits,171972797,82,slow,8.35939513,0.085343496,6.66140318,8.35939513,1.006220975,4.243239211,0.334475077,0.502061355,0.085343496,0.021557639,0.020289283,0.013653072,0.012783365,TRUE,8.35939513,TRUE,TRUE,FALSE,8.35939513
tess2024223182411-s0082-0000000184164097-0278-s_lc.fits,184164097,82,slow,0.588990431,0.068712651,16.15939736,0.588990431,0.712330319,1.78382772,0.815720946,0.940337239,0.068712651,0.021102102,0.005423308,0.004128541,0.002856655,TRUE,0.588990431,TRUE,TRUE,FALSE,0.588990431
tess2024223182411-s0082-0000000184471242-0278-s_lc.fits,184471242,82,slow,0.346116171,0.059944696,12.12643743,0.346116171,0.173165445,0.693228981,0.115467507,0.086609587,0.059944696,0.021316469,0.019686236,0.011377245,0.005039641,TRUE,0.346116171,TRUE,TRUE,FALSE,0.346116171
tess2024223182411-s0082-0000000229747848-0278-a_fast-lc.fits,229747848,82,fast,8.359844772,0.213027224,1.03794932,8.359844772,5.509538727,3.450651887,4.243548162,2.330789323,0.213027224,0.110509934,0.053415996,0.025829835,0.007146274,TRUE,7.832717499,TRUE,TRUE,FALSE,8.359844772
tess2024223182411-s0082-0000000229747848-0278-s_lc.fits,229747848,82,slow,8.359496269,0.378318026,0.54146528,8.359496269,5.076530892,3.450447372,15.27368235,2.173863191,0.378318026,0.169865638,0.019293986,0.016682523,0.009686922,TRUE,7.832717499,TRUE,TRUE,FALSE,8.359496269
tess2024223182411-s0082-0000000267572272-0278-a_fast-lc.fits,267572272,82,fast,0.21782515,0.454519514,4.66096938,0.21782515,0.108863374,3.863046036,0.436044444,0.310402401,0.454519514,0.013603141,0.003875338,0.002818571,0.00201593,TRUE,0.217795917,TRUE,TRUE,FALSE,0.21782515
tess2024223182411-s0082-0000000267572272-0278-s_lc.fits,267572272,82,slow,0.217809719,0.758125718,3.68488848,0.217809719,0.108855619,8.359385771,0.436013893,0.9268547,0.758125718,0.022221054,0.007375862,0.004132337,0.003201543,TRUE,0.217795917,TRUE,TRUE,FALSE,0.217809719
tess2024223182411-s0082-0000000267748934-0278-s_lc.fits,267748934,82,slow,4.541394781,0.105498925,7.43495464,4.541394781,6.316841232,2.289321683,8.359393062,2.843233147,0.105498925,0.008064909,0.005709615,0.003635998,0.003201804,TRUE,4.541394781,TRUE,TRUE,FALSE,4.541394781
tess2024223182411-s0082-0000000268379849-0278-s_lc.fits,268379849,82,slow,7.402039902,0.164102133,1.92169607,7.402039902,3.545028684,4.884638441,12.3541151,2.249492166,0.164102133,0.104682012,0.080582899,0.07917866,0.018124141,TRUE,7.539628167,TRUE,TRUE,FALSE,7.402039902
tess2024223182411-s0082-0000000270701667-0278-s_lc.fits,270701667,82,slow,5.754414971,0.109716849,0.48559427,5.754414971,4.387250453,3.194564893,2.103082966,2.56151522,0.109716849,0.034007514,0.015900622,0.00421799,0.002944769,TRUE,6.141398061,TRUE,TRUE,FALSE,5.754414971
tess2024223182411-s0082-0000000271546798-0278-s_lc.fits,271546798,82,slow,6.022536436,0.120440997,1.78460002,6.022536436,4.387261934,3.275524758,10.37159357,2.561522707,0.120440997,0.042139365,0.021091384,0.020677161,0.007948256,TRUE,6.444581467,TRUE,TRUE,FALSE,6.022536436
tess2024223182411-s0082-0000000272269239-0278-a_fast-lc.fits,272269239,82,fast,0.16563416,0.384314891,9.43826675,0.16563416,0.082788629,5.284241852,3.044290048,0.0551861,0.384314891,0.016444365,0.002334607,0.002309278,0.002101757,TRUE,0.165622394,TRUE,TRUE,FALSE,0.16563416
tess2024223182411-s0082-0000000272269239-0278-s_lc.fits,272269239,82,slow,0.165622394,0.761566825,6.85070693,0.165622394,0.082835774,0.055205725,0.331898364,0.149875592,0.761566825,0.03157762,0.004573319,0.003655714,0.001392556,TRUE,0.165622394,TRUE,TRUE,FALSE,0.165622394
tess2024223182411-s0082-0000000272716728-0278-s_lc.fits,272716728,82,slow,5.754423564,0.063958766,5.57634592,5.754423564,8.359394743,3.275521319,4.541395994,2.78204063,0.063958766,0.03101004,0.025533268,0.023317326,0.00475412,TRUE,5.754423564,TRUE,TRUE,FALSE,5.754423564
tess2024223182411-s0082-0000000272944301-0278-s_lc.fits,272944301,82,slow,0.708429283,0.076874986,8.19576085,0.708429283,1.428894163,0.193661955,0.23611127,0.35466473,0.076874986,0.004396125,0.002506551,0.001653508,0.001624839,TRUE,0.708429283,TRUE,TRUE,FALSE,0.708429283
tess2024223182411-s0082-0000000273131021-0278-s_lc.fits,273131021,82,slow,0.056832196,0.842218101,48.62542689,0.056832196,0.117355479,0.051163515,4.541408613,0.063881932,0.842218101,0.000668279,0.000580699,0.000534507,0.00048463,TRUE,0.056832196,TRUE,TRUE,FALSE,0.056832196
tess2024223182411-s0082-0000000273379660-0278-s_lc.fits,273379660,82,slow,0.591691402,0.182498829,14.07671869,0.591691402,0.29683973,0.516094949,1.340022346,8.359413224,0.182498829,0.006773074,0.001837053,0.001331559,0.00129021,TRUE,0.591691402,TRUE,TRUE,FALSE,0.591691402
tess2024223182411-s0082-0000000279917005-0278-s_lc.fits,279917005,82,slow,1.444859982,0.12554781,2.86793768,1.444859982,1.214145077,0.720268621,1.690510294,3.644963194,0.12554781,0.002880148,0.002217386,0.001879313,0.00179785,TRUE,1.444859982,TRUE,TRUE,FALSE,1.444859982
tess2024223182411-s0082-0000000299087490-0278-s_lc.fits,299087490,82,slow,9.601213127,0.093842411,1.96076035,9.601213127,5.283963637,4.108372706,3.117522571,3.545012528,0.093842411,0.038583196,0.012925125,0.011828222,0.006621334,TRUE,10.53328187,TRUE,TRUE,FALSE,9.601213127
tess2024223182411-s0082-0000000299158887-0278-a_fast-lc.fits,299158887,82,fast,5.284243932,0.181993348,1.22421622,5.284243932,2.667394994,3.117712292,8.937727935,4.108608052,0.181993348,0.070158639,0.046672,0.033149551,0.013384753,TRUE,5.43247272,TRUE,TRUE,FALSE,5.284243932
tess2024223182411-s0082-0000000299158887-0278-s_lc.fits,299158887,82,slow,5.509168538,0.462955481,0.89646578,5.509168538,2.66722942,7.851628458,3.117523793,12.35409113,0.462955481,0.166666646,0.073183888,0.043783027,0.014636232,TRUE,5.43247272,TRUE,TRUE,FALSE,5.509168538
tess2024223182411-s0082-0000000299219860-0278-s_lc.fits,299219860,82,slow,8.937375724,0.074618213,3.68640065,8.937375724,6.022531726,4.706759964,3.862828957,2.97406868,0.074618213,0.01362362,0.012838293,0.005729144,0.001775453,TRUE,8.937375724,TRUE,TRUE,FALSE,8.937375724
tess2024223182411-s0082-0000000350814607-0278-s_lc.fits,350814607,82,slow,11.27635506,0.139435052,2.34191895,11.27635506,6.02252131,4.706751057,3.360674848,3.862821244,0.139435052,0.025900489,0.01615434,0.014492502,0.004947919,TRUE,11.27635506,TRUE,TRUE,FALSE,11.27635506
tess2024223182411-s0082-0000000352013543-0278-s_lc.fits,352013543,82,slow,5.754391209,0.193129068,12.33691275,5.754391209,8.937336025,4.387230598,3.194549332,2.561502272,0.193129068,0.046618545,0.025721472,0.013525632,0.005106307,TRUE,5.754391209,TRUE,TRUE,FALSE,5.754391209
tess2024223182411-s0082-0000000356867115-0278-s_lc.fits,356867115,82,slow,6.641491282,0.19412476,0.43227434,6.641491282,4.884698813,10.37169308,2.782091367,3.194627385,0.19412476,0.138062273,0.109078832,0.05848965,0.028651208,TRUE,6.159804206,TRUE,TRUE,FALSE,6.641491282
tess2024223182411-s0082-0000000377915723-0278-s_lc.fits,377915723,82,slow,4.884601662,0.051627228,7.45653808,4.884601662,2.417773261,3.360667034,2.005203683,2.974055339,0.051627228,0.005271758,0.002068391,0.001814431,0.001721804,TRUE,4.884601662,TRUE,TRUE,FALSE,4.884601662
tess2024223182411-s0082-0000000399954349-0278-a_fast-lc.fits,399954349,82,fast,5.50862725,0.107775175,1.68438196,5.50862725,10.37090897,3.275149219,3.981386612,2.66691597,0.107775175,0.055569503,0.035985551,0.013046858,0.012144066,TRUE,5.283960408,TRUE,TRUE,TRUE,10.37090897
tess2024223182411-s0082-0000000399954349-0278-s_lc.fits,399954349,82,slow,5.283960408,0.435751364,1.08315825,5.283960408,8.937367437,4.108369995,3.117520385,2.723422214,0.435751364,0.110004641,0.021389971,0.014576779,0.012659687,TRUE,5.283960408,TRUE,TRUE,FALSE,5.283960408
tess2024223182411-s0082-0000000417676802-0278-s_lc.fits,417676802,82,slow,0.170202296,0.162747086,4.10742521,0.170202296,0.085071078,0.056682507,0.275340833,7.851633191,0.162747086,0.015929281,0.002335295,0.000732623,0.000719427,TRUE,0.170202296,TRUE,TRUE,FALSE,0.170202296
tess2024223182411-s0082-0000000439842788-0278-s_lc.fits,439842788,82,slow,7.402108456,0.146677374,0.74359655,7.402108456,4.541464558,3.275574822,1.606507454,2.613350746,0.146677374,0.054137739,0.042017644,0.012642605,0.011819608,TRUE,7.656359605,TRUE,TRUE,FALSE,7.402108456
tess2024249191853-s0083-0000000026547036-0280-s_lc.fits,26547036,83,slow,8.755953733,0.227403726,0.22304356,8.755953733,5.868888754,3.346652834,2.385518811,1.350920437,0.227403726,0.0913615,0.028830628,0.015190589,0.007572724,TRUE,8.755953733,TRUE,TRUE,FALSE,8.755953733
tess2024249191853-s0083-0000000027084006-0280-s_lc.fits,27084006,83,slow,3.749486487,0.111624126,8.44573498,3.749486487,3.097073148,4.938397538,1.724973936,2.695114425,0.111624126,0.01568305,0.007170574,0.006116857,0.003000005,TRUE,3.73342929,TRUE,TRUE,FALSE,3.749486487
tess2024249191853-s0083-0000000027639443-0280-s_lc.fits,27639443,83,slow,0.123089422,0.196392317,4.43754494,0.123089422,0.276735993,0.150799188,0.175428833,0.243715818,0.196392317,0.040162073,0.018784858,0.013932187,0.002889687,TRUE,0.123095464,TRUE,TRUE,FALSE,0.123089422
tess2024249191853-s0083-0000000028159758-0280-s_lc.fits,28159758,83,slow,0.192802518,0.071831426,3.71403098,0.192802518,0.084343496,2.530883374,0.165413969,0.350744062,0.071831426,0.00095677,0.000767726,0.000751333,0.000696873,TRUE,0.192802518,TRUE,TRUE,FALSE,0.192802518
tess2024249191853-s0083-0000000028229515-0280-s_lc.fits,28229515,83,slow,3.439011369,0.064168778,4.87072229,3.439011369,7.67692937,2.882147273,2.25593069,4.262593622,0.064168778,0.054117554,0.019883696,0.017762279,0.016087103,TRUE,3.439011369,TRUE,TRUE,TRUE,7.67692937
tess2024249191853-s0083-0000000028357724-0280-s_lc.fits,28357724,83,slow,0.186454478,0.829435257,4.62921679,0.186454478,8.755928688,0.093243267,5.868867656,0.373899494,0.829435257,0.013496082,0.008075305,0.005720518,0.004882523,TRUE,0.186402136,TRUE,TRUE,FALSE,0.186454478
tess2024249191853-s0083-0000000028361088-0280-s_lc.fits,28361088,83,slow,0.051523005,0.082797775,2.04823554,0.051523005,8.181006415,2.177093577,0.745049745,0.120238264,0.082797775,0.000768485,0.000673766,0.000624719,0.000601257,TRUE,0.051523005,TRUE,TRUE,FALSE,0.051523005
tess2024249191853-s0083-0000000273874849-0280-s_lc.fits,273874849,83,slow,2.034867692,0.062163302,3.64851356,2.034867692,1.027754398,1.479221092,0.74504925,0.495938049,0.062163302,0.050427897,0.010605647,0.009107492,0.006975886,TRUE,2.032987945,TRUE,TRUE,FALSE,2.034867692
tess2024249191853-s0083-0000000427685831-0280-s_lc.fits,427685831,83,slow,9.417845688,0.089283447,0.67400932,9.417845688,4.262647009,5.868933619,3.346682984,2.43210703,0.089283447,0.04060351,0.032967955,0.01834735,0.015095666,TRUE,9.417845688,TRUE,TRUE,FALSE,9.417845688
tess2024249191853-s0083-0000000431701493-0280-s_lc.fits,431701493,83,slow,12.17980558,0.212715677,0.81469953,12.17980558,6.479406227,4.575792816,2.068714089,3.259187529,0.212715677,0.208932582,0.030075733,0.0083745,0.006537716,TRUE,12.17980558,TRUE,TRUE,FALSE,12.17980558
tess2024274222008-s0084-0000000229747848-0281-s_lc.fits,229747848,84,slow,7.832717499,0.520136136,0.64486384,7.832717499,5.493348284,3.738668393,13.64240038,2.552672544,0.520136136,0.221998017,0.080248491,0.026062076,0.012281731,TRUE,7.832717499,TRUE,TRUE,FALSE,7.832717499
tess2024274222008-s0084-0000000306955329-0281-s_lc.fits,306955329,84,slow,0.189777505,0.124000298,0.38632154,0.189777505,0.094919365,1.662657168,6.29976783,3.969225774,0.124000298,0.012929157,0.004323873,0.004309804,0.003850853,TRUE,0.189746745,TRUE,TRUE,FALSE,0.189777505
tess2024274222008-s0084-0000000352413427-0281-a_fast-lc.fits,352413427,84,fast,6.624044615,0.120982618,0.27152896,6.624044615,11.25710875,4.373866191,3.533612123,1.938010496,0.120982618,0.043571574,0.038358605,0.004618234,0.002500861,TRUE,6.299744146,TRUE,TRUE,FALSE,6.624044615
tess2024274222008-s0084-0000000352413427-0281-s_lc.fits,352413427,84,slow,6.299744146,0.306877252,0.19037127,6.299744146,8.917806121,4.692524492,3.533481362,2.964058004,0.306877252,0.165568928,0.133352194,0.022947128,0.021635897,TRUE,6.299744146,TRUE,TRUE,FALSE,6.299744146
tess2024274222008-s0084-0000000432549364-0281-a_fast-lc.fits,432549364,84,fast,0.608950486,0.073259829,0.78786373,0.608950486,1.221148183,0.405607468,0.304070959,0.243652394,0.073259829,0.033778334,0.025586405,0.023797703,0.016029931,TRUE,0.608950486,TRUE,TRUE,FALSE,0.608950486
tess2024274222008-s0084-0000000440113053-0281-a_fast-lc.fits,440113053,84,fast,3.439204042,0.074749468,3.47278774,3.439204042,2.897448584,6.983272581,4.373839754,0.910338457,0.074749468,0.020721465,0.016985149,0.008868414,0.008231505,TRUE,3.533458856,TRUE,TRUE,FALSE,3.439204042
tess2024274222008-s0084-0000000440113053-0281-s_lc.fits,440113053,84,slow,3.533458856,0.23378252,1.89074755,3.533458856,4.692496708,2.964038473,6.299710762,2.365105597,0.23378252,0.057591842,0.038292548,0.036926169,0.01332026,TRUE,3.533458856,TRUE,TRUE,FALSE,3.533458856
tess2024274222008-s0084-0000000456862677-0281-s_lc.fits,456862677,84,slow,7.832744951,0.252567288,0.70090532,7.832744951,5.493371238,3.63318525,4.373705544,2.658086442,0.252567288,0.197719298,0.030562016,0.015416698,0.01481124,TRUE,7.832744951,TRUE,TRUE,FALSE,7.832744951
tess2024300212641-s0085-0000000129979528-0282-s_lc.fits,129979528,85,slow,0.525820537,0.068741029,0.37569523,0.525820537,0.101519124,1.05002853,0.400299656,0.120643355,0.068741029,0.058849076,0.046155863,0.039782349,0.031125429,TRUE,0.526151057,TRUE,TRUE,FALSE,0.525820537
tess2024300212641-s0085-0000000230001847-0282-s_lc.fits,230001847,85,slow,6.936720175,0.078077288,0.54608941,6.936720175,11.20655627,4.338884177,1.364884869,0.743657644,0.078077288,0.060452626,0.011599175,0.011097938,0.009363966,TRUE,6.936720175,TRUE,TRUE,FALSE,6.936720175
tess2024300212641-s0085-0000000236887394-0282-a_fast-lc.fits,236887394,85,fast,6.578976742,0.064284241,1.87404156,6.578976742,12.28736612,3.080586059,2.634794305,4.656184225,0.064284241,0.043450747,0.018355145,0.015100015,0.01406404,TRUE,6.219181875,TRUE,TRUE,TRUE,12.28736612
tess2024300212641-s0085-0000000245392284-0282-a_fast-lc.fits,245392284,85,fast,6.579091312,0.068382421,5.66850245,6.579091312,3.321500631,2.146693918,4.196363761,2.634853673,0.068382421,0.02751596,0.015963813,0.013289005,0.011678667,TRUE,6.579091312,TRUE,TRUE,FALSE,6.579091312
tess2024300212641-s0085-0000000284441182-0282-s_lc.fits,284441182,85,slow,11.20661245,0.059025034,0.72942615,11.20661245,6.578692812,2.480790728,3.602933889,3.080418457,0.059025034,0.016744277,0.004947955,0.004653092,0.004204311,TRUE,11.20661245,TRUE,TRUE,FALSE,11.20661245
tess2024300212641-s0085-0000000384984325-0282-a_fast-lc.fits,384984325,85,fast,3.080671795,0.890554031,7.36671925,3.080671795,2.581502741,3.819158633,2.344113579,1.492934749,0.890554031,0.206464543,0.142346301,0.057157172,0.032989536,TRUE,3.080482464,TRUE,TRUE,FALSE,3.080671795
tess2024300212641-s0085-0000000384984325-0282-s_lc.fits,384984325,85,slow,3.080482464,0.955473903,7.59399831,3.080482464,2.581339408,3.818934161,2.343963244,1.492834387,0.955473903,0.197863577,0.137986842,0.065784573,0.037705106,TRUE,3.080482464,TRUE,TRUE,FALSE,3.080482464
tess2024300212641-s0085-0000000436873727-0282-a_fast-lc.fits,436873727,85,fast,1.016598844,0.102430147,0.15470982,1.016598844,0.255227672,0.511097386,12.28743675,1.144389457,0.102430147,0.021915043,0.017511235,0.007118606,0.007070745,TRUE,1.015885,TRUE,TRUE,FALSE,1.016598844
tess2024300212641-s0085-0000000436873727-0282-s_lc.fits,436873727,85,slow,1.016528745,0.306336283,0.09790063,1.016528745,0.511061205,0.255209367,1.134127857,0.739356182,0.306336283,0.05983877,0.055631115,0.019018826,0.011759397,TRUE,1.015885,TRUE,TRUE,FALSE,1.016528745
